23539328	58790908	124137290	67009920	59785984
173760896	58703812	157838510	68746112	59678812
40625024	58726436	66708698	66383360	85308948
152114048	58803884	43341490	65314688	59590888
28808832	59048940	192062604	89362816	60454832
42834048	46220360	215532580	62773760	57013796
71594880	58476704	65248092	103877504	84461748
42079488	212889960	143167546	87841920	115755432
66483328	60039488	58169090	82212608	134678884
41270016	159501368	181877422	63634176	55106260
41896576	196794696	66176976	66234496	101215332
88222720	58804308	149813506	66041344	39368108
111682304	58481408	134294986	57845760	59951880
202648320	162216572	120086920	85077760	57312672
42189440	58326772	63492448	64428544	58910392
223893760	215491632	137443278	65689856	37628664
55761792	59407408	66624630	66227584	60107220
41249408	57852712	299402360	75809280	67160584
41825024	62258096	58164142	65700224	59648976
67270400	59335724	64857976	65983872	54358560
124467584	57847248	49231250	69020544	59792244
142640512	37841356	65929954	64228480	92867512
157916672	65777704	63111212	66853760	94704312
132812416	183020156	332877910	65972736	128795172
29596160	106438528	274311022	66184576	59680052
42119424	82691000	64468558	65237632	59589800
278872704	86710328	65779056	58632704	59752912
205143296	119414808	122729344	65675520	59928128
42299008	58369564	196341488	65984128	125511612
69489792	59104736	110445202	66215680	49725624
31916416	41896416	33771638	66384640	120864096
182975744	58077944	65123040	66257664	59541716
30709888	59256544	65867360	66118272	86747932
150714752	52108408	261993666	65520384	58599004
42142592	59906152	67370474	64987264	59766832
154080384	58877008	44921824	41213056	60311264
153746304	58941792	142462862	59374464	141072348
91171968	60008004	157647700	57452288	87562960
85844224	177994588	41463430	64769664	113393800
217807360	59337296	47239774	96017280	95409516

