1066560	1189355.5	755726	1065792	783662
1036224	1179649.5	832046	1036928	765498
992000	1209655.5	865632	1072384	775120
1025792	1188143.5	882974	1062400	793252
960832	1157763.5	855398	1056960	810876
1030592	1199169.5	1005972	1071360	769186
996736	1205045.5	851682	1091008	771748
1013440	1178307.5	869042	1049920	778564
976320	1194609.5	911558	1054016	773632
1035072	1172851.5	915056	1066688	797244
1045568	1198675.5	880056	1091840	770578
1023424	1210861.5	903124	1065920	771902
999616	1163247.5	946864	1063616	781676
1032512	1216183.5	929930	1064704	767424
1018112	1199311.5	880902	1066496	789888
1035584	1198069.5	878536	1069056	766558
999040	1192449.5	775926	1060928	770182
998976	1197091.5	846520	1061696	793848
1083264	1205777.5	948494	1040832	771110
1048384	1134151.5	838184	1055936	773522
1044288	1188465.5	878848	1047872	790120
1045952	1222743.5	949360	1031936	778668
993728	1193289.5	883292	1092032	767034
1000064	1145451.5	883292	1053248	780630
1002880	1171245.5	898430	1061888	775358
1042944	1200275.5	809764	1035904	793488
1025408	1204667.5	954000	1056832	797186
1057728	1189655.5	864256	1066368	826144
1005888	1222561.5	845424	1066112	797576
1033600	1176449.5	862422	1075520	781850
1070016	1190679.5	783466	1063936	802534
1007488	1214819.5	899366	1062272	797938
986432	1182333.5	882140	1058176	784112
1032512	1190373.5	958714	1043264	790322
1055488	1192883.5	836354	1069312	787530
1035968	1203989.5	805422	1052416	779178
991104	1201151.5	849890	1038784	762834
1022272	1201267.5	842370	1069632	796324
991104	1191949.5	947194	1063040	783142
1031296	1184123.5	871220	1041216	784946

