383568	436657	388728	745711	546344
412292	434044	431737	724096	536415
397369	445115	429579	744764	538109
395020	437040	421607	725119	529795
376235	440496	433040	730638	528758
396700	430245	418376	722204	544176
393507	443064	413770	716956	527917
394596	440118	438374	712523	538008
392953	441935	413401	736259	531123
393723	436589	420810	727179	545339
386515	438309	421912	743468	540248
393133	439560	416929	730990	538481
388098	439337	424011	736909	532343
395717	435611	427365	758903	534271
385966	446320	419437	726071	534001
398724	442482	437271	732610	542474
397978	437942	441888	732984	531838
401766	443533	407557	730726	527463
395320	440332	427636	748928	520794
387810	447001	405790	733356	539153
378366	447009	434673	728490	523507
392367	435740	441393	730184	522369
389811	429311	452957	740599	550484
381571	434181	433552	738089	519671
395305	459593	451218	757878	534771
392367	450892	452189	727552	544434
397462	431434	437911	736423	534695
387969	440392	420548	720629	530873
398231	441682	431638	733345	550247
380484	435625	436542	725068	531191
392216	436244	398803	733058	544401
387304	442655	418818	742085	534546
400138	438317	429854	759347	526933
404871	433474	428116	737018	520572
393949	435843	429153	721820	520889
391382	429298	422605	735745	548218
394867	438912	416092	739791	538085
395159	440296	405456	731023	532761
385392	443538	408681	722113	542537
389724	433968	432614	722185	531149
