105873280	173269558	129791474	74347328	38256824
185479168	75606918	72020406	66051776	80547450
86188032	86181142	40642958	83290560	80261978
62724608	54080488	69176876	83392704	41749266
135978816	56482898	75517214	84107072	81358776
251678272	82936836	83282478	79855232	78472746
107151936	60866406	39496474	53683968	81929802
100462784	271833320	224667820	79140544	44615694
66413248	93164172	229882264	84347392	33996656
154917504	83148756	71262442	83049152	43706100
188028096	158172864	59183602	82470336	79267910
127333120	82648882	131151152	55732352	79663404
98691776	84455464	174773046	50231488	61096012
177921536	57950556	214535476	49210688	85005104
119084672	73286662	71258058	46249152	78365412
101885824	83685666	76812802	85216192	72546272
104125376	146569052	220694174	83774656	19900650
175341568	183665662	228580970	67808128	73068946
114680576	309243228	138062256	55967808	80154114
103518656	83110620	184679684	50544512	80665242
115972480	51698696	71421342	28271936	81234608
231774208	241541884	71786094	47514752	79531620
43098560	85796364	60301284	81076416	75219914
151968832	84471828	69799424	30767424	81409758
69490112	76280638	70716712	43312768	51321534
69147648	44885528	38724530	73697216	76399130
63429440	47368694	69754458	82590400	80299960
222632832	253367304	125518326	36920384	81142212
91542976	82457484	165328540	46842176	43570896
158008768	82511690	279328572	56228864	81298554
79498368	37755514	29527544	83996736	61851388
103895744	73351430	69825288	82706624	53329320
69171200	78872082	147989710	49174656	82750580
79087872	83302984	42024506	53174848	52375380
62599680	73154466	263489992	64980992	79588096
172782912	206050880	178257368	83606272	81254584
148955520	84704054	41052564	62753984	74292328
48277504	83573466	236859958	61812224	81017026
101058496	86396958	59235370	64685952	
100476224	81668752	159768332	49240192	

