1574272	1834502	1031248	1190041	883478.5
1562880	1870974	1060366	1191934.5	860330
1516544	1847874	1069200	1223736	893514.5
1495808	1845230	1061366	1206192.5	875100
1453824	1846042	1071490	1184286	857695.5
1531520	1822500	1145688	1183309	851351
1487104	1899406	1054914	1164123	882573
1503104	1852854	1060680	1175218.5	870931
1489280	1849100	1073256	1186336	867020.5
1494912	1829462	1084714	1159352.5	869497.5
1499264	1820020	1060894	1164092	886176.5
1551232	1842474	1086530	1258226.5	860574
1474560	1842506	1060634	1160831	883686.5
1616128	1852218	1057084	1164440.5	862512
1475328	1824730	1062584	1254690	861881.5
1546496	1804304	1056958	1186497	857169
1544320	1868490	966616	1204505.5	863071
1479680	1849226	1036258	1176088.5	865099
1508352	1842714	1052696	1200605	867823.5
1496192	1823004	1045846	1197322.5	914316
1441408	1826450	1020442	1177602	878307.5
1477248	1821222	1055794	1176291	916817
1493888	1837098	1046170	1195505	860359.5
1558656	1850430	1108150	1202028	868425.5
1468544	1902344	998464	1178887	873261
1510528	1856444	1032650	1182911.5	901207
1523840	1852128	1033112	1242608	884455
1524352	1837162	1125760	1176659	861259
1543808	1818860	1075672	1210534	867737.5
1477248	1904954	1039226	1166250.5	883628.5
1566080	1841984	1060950	1200420.5	860567.5
1517056	1846310	1062776	1215073	873157.5
1513600	1845082	1020862	1180450.5	862027.5
1515136	1859478	1049230	1168608.5	905546
1517312	1840290	1072270	1284463	877053
1458560	1845916	1003388		880163.5
1486848	1824862	1114650		885728
1456000	1843218	1122884		854782.5
1556608	1867252	1023998		879063
1460864	1815520	1027364		890825

