99792128	50825000	144689212	18652672	156399966
159231744	37250028	97771588	133614848	108687476
177849600	69916984	159515630	100143360	90605020
77756416	220696522	71728290	55147008	86517414
111871872	49925748	129198410	76204160	120273976
207472896	75962018	174580396	63768448	110207476
46163968	8218534	100743242	132967808	80822690
129259904	160042630	125049680	52877056	46836906
136210560	75483306	156220088	54855424	68529472
92624384	87730788	79107678	109250816	22897128
151168000	72741720	107028346	92446208	162750290
55799040	71445122	109408654	63124736	15210568
124351616	89282782	89261578	141983616	39376352
118992128	63522772	140386720	65661312	159682988
40541568	41616070	53009900	231581056	95286170
99957632	160078272	212327540	178987008	56121454
159598976	128607320	93765994	161245952	137261720
54072704	156025754	94235418	70140800	40705124
135371904	110056320	108418938	210595584	73530826
121313792	66893244	146640326	124529408	29045294
134744064	75155106	129524574	67404928	50228064
131775104	83932054	94626370	54738816	19195194
94671744	174123050	63338166	44472064	73457448
128748288	132380608	194480656	45051008	71869016
106727552	72682220	157169738	142044544	44036406
176288512	102350658	67719206	46670208	71017912
132708224	80053196	64498906	36504320	86425258
56516352	57894922	152893668	148426752	100576474
61979904	49051156	90436488	42301952	123230968
147356928	46043228	139547920	79766656	63740440
74933504	90452274	136690310	115752704	146392616
136825344	109935678	179245942	26557568	137440288
59270656	122195214	119942900	39938816	160812984
48507776	110184058	178690480	34926720	125953002
104352256	95888270	152686294	69002112	98465714
86216576	105104316	217786644	84187904	146451998
95935360	102177208	93193832	247939584	30433622
153417600	97502792	191963878	85208576	19031376
148989952	176947790	86735134	41406976	79742030
107169664	112610646	147436390	53554560	95693818

