11058560	24709434	25510602	28031232	27236614
19180416	25290940	26929936	28037376	27126182
17489280	24912438	26746368	27837952	62688936
19517184	23635124	26936994	51211136	26958226
19572096	25766624	48552590	61065344	26354750
19018496	25730006	26533970	72101376	26902844
238208	42997666	25578636	28309120	13022508
23256704	24875850	25928072	28327168	26789720
23665792	25905164	77382332	27642496	26334836
20379264	11320098	26539386	27780352	22889200
19772032	25567162	26426990	31250816	24308872
22881792	25581552	26261358	28178176	12075038
18435456	25573896	23621578	28033792	26511410
19847680	25882296	26501676	51027328	26747598
19769728	25569360	26917250	28003072	26853714
50938112	25403750	26852104	28157696	26458994
45885952	25715796	27825460	27610112	26650134
44216960	25677076	26598422	28355712	25292096
5983488	25356184	26611972	65399552	26960290
19228800	30052526	107479052	57782272	26996972
18519424	90247396	26344662	27664896	45549810
19629184	51416270	25921714	28661376	26777720
20142720	25575882	13107100	47689728	41102240
19126528	25655646	63728970	27991552	79230154
1068416	25552774	25803330	56258304	63234900
21797888	52005372	25805436	69122816	26424408
19553536	25664050	26074164	26731136	26595084
19430016	25392508	29980622	72895488	27389284
19540224	25065064	76910722	75247104	26753632
60273920	25092718	25911120	28380416	43067042
11553152	34043544	25728692	27995008	26827162
19641216	28975052	86545938	28299392	26563420
38668672	70777440	26169810	27691648	26737828
19627520	25838814	25868232	27726976	26634436
44483712	36212332	26409206	28061440	26391236
1234048	25330198	26276888	27110144	26136750
19886208	25840028	25959914	28574336	26256916
40784512	25827052	25852556	28013056	26450142
19348736	25255748	25487602	27422080	26599258
19587328	25379658	26271538	27963648	26258296

