106341	242782	493529	401566	436786
757932	239697	615986	409989	431817
177598	237840	256364	393091	618517
647471	235429	169426	387797	431353
120338	238718	743736	533137	436091
184522	182697	840469	372181	412234
306474	233594	255716	615331	612012
183027	867165	562519	521157	838321
288753	241880	229388	488883	972008
178381	644219	714427	377136	397647
180557	798416	259808	392596	729607
382261	236935	590996	393556	282734
485893	235495	528259	342721	431651
879331	653309	471219	504145	415279
182402	237234	251804	381899	424753
974614	868711	537769	389973	270354
237565	238078	262225	392598	433309
178578	233966	1178842	449813	485075
180419	251297	229796	390836	429296
289105	239058	258382	394469	391253
528929	236361	195603	409727	431340
611090	152764	255421	381750	670565
670882	264627	247671	395795	681622
563904	742338	1288414	393421	928596
127581	428798	1058887	391987	429486
180611	334890	250645	386730	429376
1196707	352031	253468	348532	431625
887565	482201	478563	389956	431390
185250	234469	759246	391003	903925
299530	237697	428615	395308	359315
136070	167146	134642	393651	869273
796871	231880	252974	395027	430670
133474	237698	252822	391537	623681
644031	207465	1018344	387917	422018
179645	239904	259332	388023	430080
660781	234566	173012	245474	435730
652045	237640	550110	353515	1017296
394608	241395	611617	339945	630529
368532	713177	160354	383920	817072
933166	237852	181311	569639	687582
