452222	530360	328234	590117	436770
444803	540938	325202	591061	425476
426528	532598	329260	607435	441830
423882	531832	326732	598133	432633
415456	532570	329547	587223	423989
434153	528473	347694	586702	420740
423241	547529	323770	577146	436334
431104	533473	325175	582688	430606
426220	533449	332071	588253	428685
423250	530410	334306	574762	429778
426731	525278	325315	577076	438267
439079	535597	334697	644160	425491
415369	534053	323317	575447	436926
451290	536374	327118	577290	426499
415755	528758	326843	626604	425968
434911	521482	320466	588279	423629
446565	538083	298023	597340	426618
418473	533386	316419	583129	427689
428494	531280	321861	595353	429037
427346	533074	322219	593753	452209
417597	529930	313919	583861	434203
420821	525182	323555	583254	453602
424635	538603	320970	592838	425354
440089	532643	339810	596110	429351
416241	546793	306717	584511	431658
428113	537610	319725	586542	445679
430550	534728	317523	639258	437313
431269	530851	345121	583405	425698
434095	524886	327618	600342	429033
417014	545509	315920	578248	436887
441390	531869	324451	595272	425318
428629	533323	324973	605036	433718
427788	533527	313829	585252	426070
429665	539111	322697	579367	447811
428259	538501	326848	650323	433592
413097	531705	308499		435097
418476	531100	338236		437892
412719	533985	338701		422457
439615	541407	313956		434610
414181	528950	318056		440492
