763776	902286	843968	894336	705518
739712	908754	912856	905088	698428
757760	915134	952492	921344	690830
735232	902942	960742	903168	684844
765952	913906	891038	905216	686604
772480	890248	934236	937728	676732
753920	895246	931762	886144	695558
743040	928080	887924	937856	706754
753536	925792	935036	926592	696944
758528	943356	924614	909952	682200
741760	932488	927838	902912	688422
745216	893162	891050	907264	710748
749568	902432	909480	901504	665738
749440	893460	941176	911488	673318
773376	906362	901682	910208	666042
775680	893568	913834	913536	665802
798336	928390	927610	898816	684992
761216	910704	887172	953088	663134
766080	877824	887634	906112	666210
797696	875060	928046	901632	680072
761472	1007070	899784	908800	690884
776448	913962	916678	901120	707640
766720	904704	911912	907520	672766
781568	896392	928492	913280	695394
785152	905568	935164	946688	690482
792448	908118	894396	907776	660220
764160	912032	905838	910208	675886
766464	903602	923846	895232	679440
784128	900604	917560	896256	667250
744704	918982	915902	935040	694552
770944	909486	934998	925184	670496
759168	926120	944020	905088	677552
782464	933184	932290	909440	690464
758912	916390	927606	933120	669612
756736	913044	932810	880640	671212
741632	893162	887388	918912	682760
743424	924292	908744	893184	664658
737280	897404	897180	898688	667004
772864	887800	949606	927488	662450
764672	923992	893494	901888	660454

