183328	162937	681182	841845	488906
85039	159483	351364	566782	138387
432122	76708	530201	551272	
683917	24064	237494	579818	192096
373755	91151	248673	334560	477610
164124	111013	410425	1110790	726596
256745	229008	678223	124005	264732
341776	629708	343031	479591	465643
210049	551474	1085976	671472	415643
161282	1297530	472610	286186	324467
359639	491007	247870	519640	670215
482130	600997	494048	499225	592356
287039	230073	484550	274159	92824
309660	266494	317276	104092	1066202
314256	702093	501910	434588	701298
270125	180510	576025	774579	296956
379846	399098	555322	573295	1320311
553347	361350	570073	208939	731040
779554	267663	700520	229377	582421
380360	319162	265098	673326	502752
238378	417651	295039	106845	1185029
204002	265815	374185	479994	1165785
197163	555110	240188	341124	672004
560310	320763	964402	1003324	905663
225591	118011	422044	551418	347182
522727	527483	383335	1062336	1000996
402152	308178	152212	729588	1046253
453408	308034	339267	770072	410081
570441	273135	565285	714082	152859
291775	543716	392227	456027	617538
328535	677932	251520	210349	347964
582860	542772	300618	939479	1173263
551274	429197	193124	204478	180715
121384	899037	621433	104753	426733
172798	346270	476626	105275	123707
424027	268009	300183	1330151	666070
183588	276995	211281	274535	1391962
54596	56347	268125	463226	401633
410997	272027	393077	423011	305560
365071	565354	283079	738914	644315
