46883	50571	37001	82769	60277
44628	49045	35866	78647	58790
43290	50375	37765	81302	59573
43720	49621	37999	80339	63124
41152	48633	37278	80089	62748
44035	50092	43120	80893	59421
43039	50128	36937	82254	59565
43515	48789	37596	79174	59889
42172	49965	39297	79488	59556
43946	49040	38960	80409	61385
44753	50356	37922	82211	59249
43524	50587	39048	80368	59401
42603	48592	40287	80330	60179
44120	50557	39653	80234	59032
43004	49866	38263	80382	60860
44215	50094	37310	80720	58826
42872	50014	34440	80202	59114
43034	50130	36625	80072	61063
46298	50344	39995	78419	59403
44747	47151	36031	79497	59678
44707	49509	37491	78981	60850
44582	51165	40333	77926	59858
42440	50149	37947	82238	58981
42795	48129	38205	79402	59901
42895	49181	38198	80100	59555
44279	50173	35013	78057	60945
43949	50073	40439	79627	61267
45106	50035	37401	80318	63477
42942	50977	36611	80329	61260
44074	49065	37180	80925	60074
45588	49739	34216	80342	61889
43470	50510	38288	79991	61227
41868	49571	37891	79893	60228
44325	49562	41880	78665	60871
44791	49721	36053	80528	60459
43962	50221	35186	79266	59907
41935	49860	36818	78204	58568
43375	49977	36604	80572	61151
42816	49604	41543	80061	60201
44141	49325	37640	78434	60354
