228850	440481	161111	210646	49545
790929	469316	608066	530763	116755
541723	78939	742108	2486	12780
501630	393579	112203	351827	189243
805156	187671	469592	17606	792107
646663	207964	60056	533114	237790
243256	210859	170092	501392	397931
181641	63131	620471	230448	118638
196494	558651	248143	206397	51670
380973	326059	348210	114040	248812
109848	81389	438902	158373	424301
204985	77315	344457	307026	306785
171196	48287	233384	90440	222842
69174	126192	1582185	361600	258886
216858	306822	292659	299669	433687
480082	126696	415998	1708	537354
262141	200019	621336	110959	103534
317537	13315	544257	490599	642953
408503	204820	180575	47799	264048
625355	95794	447010	81016	468801
255424	356405	541292	105562	827637
5363	87970	249898	176033	208951
170178	27334	366595	436582	480663
159695	349966	505184	60541	1215507
340380	231367	234945	500225	537544
480251	264929	299778	196460	403525
219065	358166	293745	225680	515736
498475	161253	140247	86593	377458
532351	319254	604918	151032	430873
312137	4454	409630	50930	68971
440030	7844	148952	168489	226594
157547	37378	440429	144060	159713
315884	245081	419597	53972	142214
146785	363848	158333	113842	461582
441872	171442	392784	1261	709527
183540	355912	582111	208056	609511
303593	4224	649226	128016	295905
586071	28976	886234	85147	172304
429658	91233	144862		247725
520654	114671	376249		377999
