44761856	39088313	175757434	115684992	58871190
21072384	38358655	89499502	78225728	16777528
107123200	18809679	130937112	76111232	
169912576	5972475	61623096	80214976	23309020
92235968	22188571	65547924	46394048	57964188
40587072	27014459	105285312	153650304	88281070
63345984	55961619	169708100	17133184	32207060
84190336	153843147	86750038	66321088	56473056
51740096	134014265	269977920	92779968	50332322
40037248	314868687	121144874	39564032	39434282
89609088	120274813	65808484	71882624	81436618
119685824	146665595	119773172	68979136	71970696
70778368	55845511	125998416	37864704	11251140
76837312	64914911	79206860	14379712	129449026
78074496	171306949	130158958	60148992	85241290
66970048	43862405	146378410	107183936	36037196
94230016	97715031	145769904	79294208	160253838
137387136	87827397	146367888	28895872	88711440
192452992	64758293	186071826	31710784	70810022
93531712	77407127	69105126	92907264	61252342
58706560	101941659	73931020	14767872	143906332
50532224	64918797	93271720	66369600	141760360
49143360	135904717	60854378	47204544	81527288
139361408	78741795	248164580	138819200	109888652
56021440	28960731	108362876	76309184	42165946
130071168	127449603	98757296	146770240	121726584
100087744	74927607	38624800	100627264	126904300
111618496	74558275	86380366	106545856	49834026
140367168	66235543	146338790	98626112	18578282
72109568	131589347	101764652	62966336	75096714
81351232	165921557	67367064	29003584	42256414
143532160	133156507	78706472	129512192	142319308
136264960	105079047	50084626	28207744	21926698
30298624	220447735	155558716	14451968	51738252
42660928	85219501	125195782	14545024	15035940
104953920	65834625	78886300	183613056	80906684
45486656	68064427	55415964	37971712	168975290
13385600	13917057	72033450	63802176	48843166
101989568	67057619	103288616	58457792	37145748
90701888	137318303	71359468	101977664	78248742

